PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Axton, M				Axton, M			Cryptic immunity	NATURE GENETICS			English	News Item																		Kobayashi KS, 2005, SCIENCE, V307, P731, DOI 10.1126/science.1104911; Maeda S, 2005, SCIENCE, V307, P734, DOI 10.1126/science.1103685	2	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	75 VARICK ST, 9TH FLR, NEW YORK, NY 10013-1917 USA	1061-4036	1546-1718		NAT GENET	Nature Genet.	MAR	2005	37	3					219	219		10.1038/ng0305-219	http://dx.doi.org/10.1038/ng0305-219			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU		Bronze			2022-12-17	WOS:000227297800007
J	Bahcall, O				Bahcall, O			Comparing genomes	NATURE GENETICS			English	News Item																		Eddy SR, 2005, PLOS BIOL, V3, P95, DOI 10.1371/journal.pbio.0030010	1	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	345 PARK AVE SOUTH, NEW YORK, NY 10010-1707 USA	1061-4036			NAT GENET	Nature Genet.	MAR	2005	37	3					219	219						1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU					2022-12-17	WOS:000227297800008
J	Niemitz, E				Niemitz, E			A genomic approach to chromatin	NATURE GENETICS			English	News Item																		2004, CELL, V120, P169	1	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	345 PARK AVE SOUTH, NEW YORK, NY 10010-1707 USA	1061-4036			NAT GENET	Nature Genet.	MAR	2005	37	3					219	219						1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU					2022-12-17	WOS:000227297800011
J	Packer, A				Packer, A			Feedback circuit in the hindbrain	NATURE GENETICS			English	News Item																		Serpente P, 2005, DEVELOPMENT, V132, P503, DOI 10.1242/dev.01593	1	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	345 PARK AVE SOUTH, NEW YORK, NY 10010-1707 USA	1061-4036			NAT GENET	Nature Genet.	MAR	2005	37	3					219	219						1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU					2022-12-17	WOS:000227297800010
J	Smyth, DJ; Howson, JMM; Lowe, CE; Walker, NM; Lam, AC; Nutland, S; Hutchings, J; Tuomilehto-Wolf, E; Tuomilehto, J; Guja, C; Ionescu-Tirgoviste, C; Undlien, DE; Ronningen, KS; Savage, D; Dunger, DB; Twells, RCJ; McArdle, WL; Strachan, DP; Todd, JA				Smyth, DJ; Howson, JMM; Lowe, CE; Walker, NM; Lam, AC; Nutland, S; Hutchings, J; Tuomilehto-Wolf, E; Tuomilehto, J; Guja, C; Ionescu-Tirgoviste, C; Undlien, DE; Ronningen, KS; Savage, D; Dunger, DB; Twells, RCJ; McArdle, WL; Strachan, DP; Todd, JA			Assessing the validity of the association between the SMO4 M55V variant and risk of type 1 diabetes (vol 37, pg 110, 2005)	NATURE GENETICS			English	Correction									Univ Cambridge, Addenbrookes Hosp, Cambridge Inst Med Res,Juvenil Diabet Res Fdn, Wellcome Trust Diabet & Inflammat Lab, Cambridge CB2 2QQ, England; Univ Helsinki, Natl Publ Hlth Inst, Diabet & Genet Epidemiol Unit, Helsinki, Finland; Univ Helsinki, Dept Publ Hlth, Helsinki, Finland; S Ostrobotnia Cent Hosp, Seinajoki, Finland; Inst Diabet Nutr & Metab Dis N Paulescu, Diabet Clin, Bucharest, Romania; Univ Oslo, Ulleval Univ Hosp, Dept Med Genet, Oslo, Norway; Univ Oslo, Ulleval Univ Hosp, Inst Med Genet, Oslo, Norway; Norwegian Inst Publ Hlth, Div Epidemiol, Lab Mol Epidemiol, Oslo, Norway; Queens Univ Belfast, Belfast City Hosp, Dept Med Genet, Belfast, Antrim, North Ireland; Univ Cambridge, Addenbrookes Hosp, Dept Paediat, Cambridge CB2 2QQ, England; Univ Bristol, Avon Longitudinal Study Parents & Children, Bristol, Avon, England; Univ London St Georges Hosp, Sch Med, Dept Community Hlth Sci, London SW17 0RE, England	Cambridge University Hospitals NHS Foundation Trust; Addenbrooke's Hospital; University of Cambridge; Finland National Institute for Health & Welfare; University of Helsinki; University of Helsinki; University of Oslo; University of Oslo; Norwegian Institute of Public Health (NIPH); Belfast City Hospital; Queens University Belfast; Cambridge University Hospitals NHS Foundation Trust; Addenbrooke's Hospital; University of Cambridge; University of Bristol; St Georges University London	Todd, JA (corresponding author), Univ Cambridge, Addenbrookes Hosp, Cambridge Inst Med Res,Juvenil Diabet Res Fdn, Wellcome Trust Diabet & Inflammat Lab, Wellcome Trust MRC Bldg,Hills Rd, Cambridge CB2 2QQ, England.	john.todd@cimr.cam.ac.uk	Todd, John A/A-3542-2010	Todd, John A/0000-0003-2740-8148				Smyth DJ, 2005, NAT GENET, V37, P110, DOI 10.1038/ng0205-110	1	0	0	0	1	NATURE PUBLISHING GROUP	NEW YORK	75 VARICK ST, 9TH FLR, NEW YORK, NY 10013-1917 USA	1061-4036	1546-1718		NAT GENET	Nature Genet.	MAR	2005	37	3					328	328		10.1038/ng0305-328b	http://dx.doi.org/10.1038/ng0305-328b			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU		Bronze			2022-12-17	WOS:000227297800027
J	Stemaier, K; Ross, KN; Colavito, SA; O'Malley, S; Stockwell, BR; Golub, TR				Stemaier, K; Ross, KN; Colavito, SA; O'Malley, S; Stockwell, BR; Golub, TR			Gene expression-based high-throughput screening (GE-HTS) and application to leukemia differentiation (vol 36, pg 257, 2004)	NATURE GENETICS			English	Correction													Colavito, Sierra A/AAE-3957-2019; Stockwell, Brent R/AAE-7200-2019	Stockwell, Brent R/0000-0002-3532-3868				Stegmaier K, 2004, NAT GENET, V36, P257, DOI 10.1038/ng1305	1	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	345 PARK AVE SOUTH, NEW YORK, NY 10010-1707 USA	1061-4036			NAT GENET	Nature Genet.	MAR	2005	37	3					328	328						1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU					2022-12-17	WOS:000227297800026
J	Vogan, K				Vogan, K			RNA polymerase IV imposes silence	NATURE GENETICS			English	News Item																			0	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	345 PARK AVE SOUTH, NEW YORK, NY 10010-1707 USA	1061-4036			NAT GENET	Nature Genet.	MAR	2005	37	3					219	219						1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU					2022-12-17	WOS:000227297800009
J	[Anonymous]				[Anonymous]			Old mice, new tricks	NATURE GENETICS			English	Editorial Material							GENETIC-ANALYSIS; EXPRESSION											BAILEY DW, 1971, TRANSPLANTATION, V11, P325, DOI 10.1097/00007890-197103000-00013; Jansen RC, 2001, TRENDS GENET, V17, P388, DOI 10.1016/S0168-9525(01)02310-1; 2004, NAT GENET, V36, P1133; 2002, SCIENCE, V296, P752; 2003, NATURE, V422, P297; 2003, NAT GENET, V35, P57; 2004, NATURE, V430, P743; 2005, PROC NATL ACAD SCI, V102, P1572	8	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	75 VARICK ST, 9TH FLR, NEW YORK, NY 10013-1917 USA	1061-4036	1546-1718		NAT GENET	Nature Genet.	MAR	2005	37	3					207	207		10.1038/ng0305-207	http://dx.doi.org/10.1038/ng0305-207			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	901QU	15731749	hybrid			2022-12-17	WOS:000227297800001
J	Axton, M				Axton, M			Cytogenetics by array	NATURE GENETICS			English	News Item																		Zhang XX, 2005, AM J HUM GENET, V76, P312, DOI 10.1086/427762	1	0	0	0	0	NATURE PUBLISHING GROUP	NEW YORK	345 PARK AVE SOUTH, NEW YORK, NY 10010-1707 USA	1061-4036			NAT GENET	Nature Genet.	FEB	2005	37	2					124	124						1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	893AB					2022-12-17	WOS:000226690100015
J	Bahcall, O				Bahcall, O			Repeats hasten evolution?	NATURE GENETICS			English	Editorial Material														Bahcall, Orli/0000-0002-2891-1637				Fondon JW, 2004, P NATL ACAD SCI USA, V101, P18058, DOI 10.1073/pnas.0408118101	1	0	0	0	2	NATURE PUBLISHING GROUP	NEW YORK	75 VARICK ST, 9TH FLR, NEW YORK, NY 10013-1917 USA	1061-4036			NAT GENET	Nature Genet.	FEB	2005	37	2					121	121		10.1038/ng0205-121	http://dx.doi.org/10.1038/ng0205-121			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	893AB	15678143	Bronze			2022-12-17	WOS:000226690100011
