PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Shao, X; Guzdar, PN; Papadopoulos, K; Goodrich, CC; Sharma, AS; Milikh, GM; Wiltberger, MJ; Lyon, JG				Shao, X; Guzdar, PN; Papadopoulos, K; Goodrich, CC; Sharma, AS; Milikh, GM; Wiltberger, MJ; Lyon, JG			Three-dimensional MHD simulations of the Earth's magnetosphere on Feb 9-10 1995 for northward interplanetary magnetic field and comparison of the lobe field with Geotail observations	GEOPHYSICAL RESEARCH LETTERS			English	Article							SOLAR-WIND; PHASE; ONSET; TAIL	Three-dimensional Global magnetohydrodynamic simulations of the quiet-time magnetosphere are compared to data obtained from the Geotail satellite. For the specific event on Feb. 9-10, 1995 when the interplanetary magnetic field was quiet northward and Geotail was in the vicinity of the equatorial plane and around x=-20 R-E, the lobe field was found to be steady for 2.5 hours. During the time interval between UT 00:30, Feb. 10 and UT 3:00, Feb. 10, the lobe field B-x is nearly zero and B-z is around 5 nT which is comparable to the B-z (about 5 nT) of the EAR This is consistent with predictions from our recent steady-state simulations [Guzdar et al., 2001]. Also performing real event simulations using the global MHD code we find that the time scale for the temporal evolution and magnitude of the the various components of the lobe field agree well with Geotail observations.	Univ Maryland, Dept Astron, College Pk, MD 20742 USA; Univ Maryland, Inst Plasma Res, College Pk, MD 20742 USA; Dartmouth Coll, Dept Phys, Hanover, NH 03755 USA	University System of Maryland; University of Maryland College Park; University System of Maryland; University of Maryland College Park; Dartmouth College	Shao, X (corresponding author), Univ Maryland, Dept Astron, College Pk, MD 20742 USA.		Wiltberger, Michael/B-8781-2008; Shao, Xi/H-9452-2016	Wiltberger, Michael/0000-0002-4844-3148; 				Bargatze LF, 1999, J GEOPHYS RES-SPACE, V104, P14583, DOI 10.1029/1999JA900013; DUNGEY JW, 1961, PHYS REV LETT, V6, P47, DOI 10.1103/PhysRevLett.6.47; FEDDER JA, 1995, J GEOPHYS RES-SPACE, V100, P19083, DOI 10.1029/95JA01524; FEDDER JA, 1987, GEOPHYS RES LETT, V14, P880, DOI 10.1029/GL014i008p00880; Gombosi T.I., 1998, PHYS SPACE PLASMAS, V15, P121; Guzdar PN, 2001, J GEOPHYS RES-SPACE, V106, P275, DOI 10.1029/2000JA000066; OGINO T, 1984, GEOPHYS RES LETT, V11, P1018, DOI 10.1029/GL011i010p01018; Song P, 1999, J GEOPHYS RES-SPACE, V104, P28361, DOI 10.1029/1999JA900378; USADI A, 1993, J GEOPHYS RES-SPACE, V98, P7503, DOI 10.1029/92JA02078; Wiltberger M, 2000, J GEOPHYS RES-SPACE, V105, P27649, DOI 10.1029/1999JA000251; WU CC, 1985, GEOPHYS RES LETT, V12, P839, DOI 10.1029/GL012i012p00839	11	1	1	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	OCT 15	2001	28	20					3835	3838		10.1029/2001GL013351	http://dx.doi.org/10.1029/2001GL013351			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	482RA		Bronze			2022-12-18	WOS:000171588000003
J	Johnson, TJ; Kammeyer, P; Ray, J				Johnson, TJ; Kammeyer, P; Ray, J			The effects of geophysical fluids on motions of the Global Positioning System satellites	GEOPHYSICAL RESEARCH LETTERS			English	Article							LAGEOS; MODEL	For over a decade, laser ranging satellites have been used to study variations in the low-order terms of the Earth's gravitational potential. The primary non-tidal source of these variations is redistribution of the mass contained in the Earth's atmosphere, oceans, and continental hydrology. This paper presents an independent detection of these variations using five years of Global Positioning System (GPS) satellite orbits from the International GPS Service. This detection is based on comparisons of observed Earth-referenced positions for the GPS satellites with orbit planes predicted in Earth-centered inertial coordinates. The difference between a GPS UT1-like quantity (UTGPS) and UTC represents the net nodal drift of the GPS constellation and contains both changes in the difference UT1 - UTC and effects from even zonal variations in the Earth's gravitational field. Our results indicate that J(2) variations at sub-monthly to annual time scales predicted by the National Center for Environmental Prediction's atmosphere model are, in fact, significantly correlated with variations estimated from UTGPS - UT1. In addition, ocean and continental hydrology models suggest that these geophysical fluids make non-negligible contributions at seasonal and other specific time scales.	USN Observ, Earth Orientat Dept, Washington, DC 20392 USA	United States Department of Defense; United States Navy	Johnson, TJ (corresponding author), USN Observ, Earth Orientat Dept, 3450 Massachusetts Ave NW, Washington, DC 20392 USA.	johnson.thomas@usno.navy.mil						CHAO BF, 1995, GEOPHYS J INT, V122, P755, DOI 10.1111/j.1365-246X.1995.tb06834.x; Chao BF, 1999, J GEODYN, V27, P61, DOI 10.1016/S0264-3707(97)00030-6; Cheng HX, 1999, HIGH ENERG PHYS NUC, V23, P244; Foster J, 1996, J CLIMATE, V9, P409, DOI 10.1175/1520-0442(1996)009<0409:SCASMI>2.0.CO;2; *IERS, 1998, ANN REPORT OBSERVATO; Johnson TJ, 1999, J GEOPHYS RES-SOL EA, V104, P25183, DOI 10.1029/1999JB900231; JOHNSON TJ, 1998, THESIS U TEXAS AUSTI; Kalnay E, 1996, B AM METEOROL SOC, V77, P437, DOI 10.1175/1520-0477(1996)077<0437:TNYRP>2.0.CO;2; Kammeyer P, 2000, CELEST MECH DYN ASTR, V77, P241, DOI 10.1023/A:1011105908390; Ponte RM, 1998, NATURE, V391, P476, DOI 10.1038/35126; RUBINCAM DP, 1984, J GEOPHYS RES, V89, P1077, DOI 10.1029/JB089iB02p01077; Stammer D, 1996, J GEOPHYS RES-OCEANS, V101, P25779, DOI 10.1029/96JC01754; THOMAS M, 2000, ASTROMETRY ASTRONOMI, P167	13	1	1	0	2	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276	1944-8007		GEOPHYS RES LETT	Geophys. Res. Lett.	SEP 1	2001	28	17					3329	3332		10.1029/2001GL013180	http://dx.doi.org/10.1029/2001GL013180			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	467JM					2022-12-18	WOS:000170698700030
J	Kniveton, DR; Todd, MC				Kniveton, DR; Todd, MC			On the relationship of cosmic ray flux and precipitation (vol 28, pg 1527, 2001)	GEOPHYSICAL RESEARCH LETTERS			English	Correction									Univ Sussex, Sch Chem Phys & Environm Sci, Brighton BN1 9QJJ, E Sussex, England; UCL, Dept Geog, London WC1H 0AP, England	University of Sussex; University of London; University College London	Kniveton, DR (corresponding author), Univ Sussex, Sch Chem Phys & Environm Sci, Brighton BN1 9QJJ, E Sussex, England.	d.r.kniveton@sussex.ac.uk; m.todd@geog.ucl.ac.uk	todd, martin/I-4143-2015					Kniveton DR, 2001, GEOPHYS RES LETT, V28, P1527, DOI 10.1029/2000GL012536	1	1	1	0	1	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	SEP 1	2001	28	17					3279	3279		10.1029/2001GL013667	http://dx.doi.org/10.1029/2001GL013667			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	467JM					2022-12-18	WOS:000170698700017
J	Schiller, C; Deshler, T; Peter, T				Schiller, C; Deshler, T; Peter, T			Contamination-induced particle production during balloon flights: Origin for unexpected ice particle observations in the Arctic?	GEOPHYSICAL RESEARCH LETTERS			English	Article							STRATOSPHERE; LIFETIME; TEMPERATURE; VAPOR; BORNE	Stratospheric air in the vicinity of a balloon payload have been found to be contaminated with H(2)O mixing ratios of 10-80 ppmv during ascent, float, and slow descent at altitudes above 20 km. The contamination appeared in brief events often coincident with the occurrence of micron-sized particles and with increased temperatures. The observed H(2)O mixing ratios may result in ice particle production within 10-60 s in the lower stratosphere, even at temperatures around 200 K, i.e. well above the frost point of the ambient air. Thus, plumes of H(2)O-contaminated air must be seriously considered as an explanation for balloon-borne observations in the past, which have been interpreted as apparent thin layers of large ice particles above the frost point. These possible artifacts reduce the weight of evidence for NAT-coated ice particles in the stratosphere at temperatures above the frost point.	Forschungszentrum Julich, ICG 1, D-52425 Julich, Germany; Univ Wyoming, Dept Atmospher Sci, Laramie, WY 82071 USA; Swiss Fed Inst Technol, IAC, CH-8093 Zurich, Switzerland	Helmholtz Association; Research Center Julich; University of Wyoming; Swiss Federal Institutes of Technology Domain; ETH Zurich	Schiller, C (corresponding author), Forschungszentrum Julich, ICG 1, D-52425 Julich, Germany.	c.schiller@fz-juelich.de; deshler@uwyo.edu; thomas.peter@ethz.ch	Peter, Thomas/B-2529-2018; Schiller, Cornelius/B-1004-2013	Peter, Thomas/0000-0002-7218-7156; 				Biermann UM, 1998, GEOPHYS RES LETT, V25, P3939, DOI 10.1029/1998GL900040; DESHLER T, 1994, GEOPHYS RES LETT, V21, P1327, DOI 10.1029/93GL03228; Fahey DW, 2001, SCIENCE, V291, P1026, DOI 10.1126/science.1057265; Goodman J, 1997, GEOPHYS RES LETT, V24, P615, DOI 10.1029/97GL00256; HOFMANN DJ, 1990, GEOPHYS RES LETT, V17, P369, DOI 10.1029/GL017i004p00369; HOFMANN DJ, 1989, GEOPHYS RES LETT, V16, P1429, DOI 10.1029/GL016i012p01429; KHATTATOV V, 1994, GEOPHYS RES LETT, V21, P1299, DOI 10.1029/93GL03559; MARTI J, 1993, GEOPHYS RES LETT, V20, P363, DOI 10.1029/93GL00105; MASTENBROOK HJ, 1964, HUMIDITY MOISTURE, V2, P480; Middlebrook AM, 1996, GEOPHYS RES LETT, V23, P2145, DOI 10.1029/96GL01962; MORSCHEL U, 1991, EUR SPACE AGENCY SPE, P201; NEY EP, 1961, J METEOROL, V18, P60, DOI 10.1175/1520-0469(1961)018<0060:TMOAT>2.0.CO;2; PETER T, 1994, GEOPHYS RES LETT, V21, P1331, DOI 10.1029/93GL03019; SCHMIDT U, 1991, GEOPHYS RES LETT, V18, P767, DOI 10.1029/91GL00552; ZANDER R, 1966, J GEOPHYS RES, V71, P3775, DOI 10.1029/JZ071i015p03775; Zoger M, 1999, J GEOPHYS RES-ATMOS, V104, P1807, DOI 10.1029/1998JD100025	16	1	1	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	SEP 1	2001	28	17					3247	3250		10.1029/2001GL013295	http://dx.doi.org/10.1029/2001GL013295			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	467JM					2022-12-18	WOS:000170698700008
J	Lorenz, RD				Lorenz, RD			Titan, Mars and Earth: Entropy production by latitudinal heat transport (vol 28, pg 415, 2001)	GEOPHYSICAL RESEARCH LETTERS			English	Correction									Univ Arizona, Dept Planetary Sci, Lunar & Planetary Lab, Tucson, AZ 85721 USA	University of Arizona	Lorenz, RD (corresponding author), Univ Arizona, Dept Planetary Sci, Lunar & Planetary Lab, Tucson, AZ 85721 USA.		Lorenz, Ralph D/B-8759-2016	Lorenz, Ralph D/0000-0001-8528-4644				Lorenz RD, 2001, GEOPHYS RES LETT, V28, P415, DOI 10.1029/2000GL012336; Ozawa H, 1997, J CLIMATE, V10, P441, DOI 10.1175/1520-0442(1997)010<0441:TOAGMS>2.0.CO;2	2	1	1	0	1	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	AUG 15	2001	28	16					3169	3169		10.1029/2001GL013455	http://dx.doi.org/10.1029/2001GL013455			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	461CV		Bronze			2022-12-18	WOS:000170348100028
J	Richard, EC; Aikin, KC; Andrews, AE; Daube, BC; Gerbig, C; Wofsy, SC; Romashkin, PA; Hurst, DF; Ray, EA; Moore, FL; Elkins, JW; Deshler, T; Toon, GC				Richard, EC; Aikin, KC; Andrews, AE; Daube, BC; Gerbig, C; Wofsy, SC; Romashkin, PA; Hurst, DF; Ray, EA; Moore, FL; Elkins, JW; Deshler, T; Toon, GC			Severe chemical ozone loss inside the Arctic Polar Vortex during winter 1999-2000 inferred from in-situ airborne measurements (vol 28, pg 2197, 2001)	GEOPHYSICAL RESEARCH LETTERS			English	Correction									NOAA, Aeron Lab, Boulder, CO 80303 USA; Univ Colorado, Cooperat Inst Res Environm Sci, Boulder, CO USA; Harvard Univ, Div Appl Sci, Cambridge, MA 02138 USA; Harvard Univ, Dept Earth & Planetary Sci, Cambridge, MA 02138 USA; NOAA, Climate Monitoring & Diagnost Lab, Boulder, CO 80303 USA; Univ Wyoming, Dept Atmospher Sci, Laramie, WY 82071 USA; CALTECH, Jet Prop Lab, Pasadena, CA USA	National Oceanic Atmospheric Admin (NOAA) - USA; University of Colorado System; University of Colorado Boulder; Harvard University; Harvard University; National Oceanic Atmospheric Admin (NOAA) - USA; University of Wyoming; California Institute of Technology; National Aeronautics & Space Administration (NASA); NASA Jet Propulsion Laboratory (JPL)	Richard, EC (corresponding author), NOAA, Aeron Lab, 325 Broadway, Boulder, CO 80303 USA.		HURST, DALE/AAC-9948-2022; Aikin, Kenneth C/I-1973-2013; Hurst, Dale/D-1554-2016; Andrews, Arlyn/K-3427-2012; Moore, Fred L/V-9985-2019; Gerbig, Christoph/L-3532-2013	HURST, DALE/0000-0002-6315-2322; Aikin, Kenneth C/0000-0001-8540-9291; Hurst, Dale/0000-0002-6315-2322; Andrews, Arlyn/0000-0002-8552-3999; Moore, Fred L/0000-0002-8461-2535; Gerbig, Christoph/0000-0002-1112-8603				Richard EC, 2001, GEOPHYS RES LETT, V28, P2197, DOI 10.1029/2001GL012878	1	1	1	0	1	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	AUG 15	2001	28	16					3167	3167		10.1029/2001GL013627	http://dx.doi.org/10.1029/2001GL013627			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	461CV		Green Published, Bronze			2022-12-18	WOS:000170348100027
J	Yang, FL; Kumar, A; Wang, WQ				Yang, FL; Kumar, A; Wang, WQ			Seasonal dependence of surface wind stress variability on SST and precipitation over the tropical Pacific	GEOPHYSICAL RESEARCH LETTERS			English	Article							TEMPERATURE; MODEL; ENSO	The dependence of interannual variability of surface zonal and meridional wind stresses (tau (x) and tau (y)) on sea-surface temperature (SST) and precipitation over the tropical Pacific is examined using observed data. A strong seasonality in the dependence is found. In January, the largest SST and precipitation anomalies are located in the central to eastern and central tropical Pacific respectively. tau (x), anomalies in the southern central tropical Pacific and tau (y) anomalies in the northern tropical Pacific are highly correlated to both the SST and precipitation anomalies. In contrast, during July the largest SST and precipitation anomalies are located at the eastern and western tropical Pacific respectively. East of the dateline, tau (x) anomalies present little dependence on the SST anomalies. West of the dateline, tau (x) anomalies depend strongly on the precipitation anomalies that are not linked to the leading modes of SST.	Natl Ctr Environm Predict, Environm Modeling Ctr, College Pk, MD 20742 USA	National Oceanic Atmospheric Admin (NOAA) - USA	Yang, FL (corresponding author), Natl Ctr Environm Predict, Environm Modeling Ctr, 5200 Auth Rd, College Pk, MD 20742 USA.		, AK/B-6517-2008; Yang, Fanglin/A-1948-2013					BARNETT TP, 1993, J CLIMATE, V6, P1545, DOI 10.1175/1520-0442(1993)006<1545:EAERPP>2.0.CO;2; GILL AE, 1980, Q J ROY METEOR SOC, V106, P447, DOI 10.1002/qj.49710644905; GOLDENBERG SB, 1981, MON WEATHER REV, V109, P1190, DOI 10.1175/1520-0493(1981)109<1190:TASVOT>2.0.CO;2; JI M, 1994, TELLUS A, V46, P398, DOI 10.1034/j.1600-0870.1994.t01-3-00006.x; Kalnay E, 1996, B AM METEOROL SOC, V77, P437, DOI 10.1175/1520-0477(1996)077<0437:TNYRP>2.0.CO;2; Kirtman BP, 1997, MON WEATHER REV, V125, P789, DOI 10.1175/1520-0493(1997)125<0789:MPWACT>2.0.CO;2; LINDZEN RS, 1987, J ATMOS SCI, V44, P2418, DOI 10.1175/1520-0469(1987)044<2418:OTROSS>2.0.CO;2; REYNOLDS RW, 1994, J CLIMATE, V7, P929, DOI 10.1175/1520-0442(1994)007<0929:IGSSTA>2.0.CO;2; Smith TM, 1996, J CLIMATE, V9, P1403, DOI 10.1175/1520-0442(1996)009<1403:ROHSST>2.0.CO;2; Stockdale TN, 1998, J GEOPHYS RES-OCEANS, V103, P14325, DOI 10.1029/97JC02440; Trenberth KE, 1998, J GEOPHYS RES-OCEANS, V103, P14291, DOI 10.1029/97JC01444; Xie PP, 1997, B AM METEOROL SOC, V78, P2539, DOI 10.1175/1520-0477(1997)078<2539:GPAYMA>2.0.CO;2; ZEBIAK SE, 1987, MON WEATHER REV, V115, P2262, DOI 10.1175/1520-0493(1987)115<2262:AMENO>2.0.CO;2	13	1	1	2	4	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	AUG 15	2001	28	16					3171	3174		10.1029/2001GL013154	http://dx.doi.org/10.1029/2001GL013154			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	461CV		Bronze			2022-12-18	WOS:000170348100029
J	Alleau, Y; Colbert, D; Covert, P; Haley, B; Qiu, X; Collier, R; Falkner, K; Hales, B; Prahl, F; Gordon, L				Alleau, Y; Colbert, D; Covert, P; Haley, B; Qiu, X; Collier, R; Falkner, K; Hales, B; Prahl, F; Gordon, L			Th-234 applied to particle removal rates from the surface ocean: a mathematical treatment revisited	GEOPHYSICAL RESEARCH LETTERS			English	Article							ACCURATE; FLUX	It has been recognized since the 1950 's that radioisotopic disequilibrium between naturally occurring parent daughter isotope pairs in seawater can provide information on the rate of processes segregating them. In the surface ocean, the U-238: Th-234 parent-daughter pair tends to display measurable disequilibrium that is attributable to the effects of scavenging on particle reactive thorium. A range of approaches has been applied to deriving quantitative information on particle scavenging and sinking rates from U-238:Th-234 measurements. Here, rye review the mathematical underpinnings of a very basic conceptual model of the removal process in order to correct a misunderstanding that has arisen in recent literature.	Oregon State Univ, Coll Ocean & Atmospher Sci, Corvallis, OR 97331 USA	Oregon State University	Falkner, K (corresponding author), Oregon State Univ, Coll Ocean & Atmospher Sci, Corvallis, OR 97331 USA.			Covert, Paul/0000-0002-7434-4995				BUESSELER KO, 1991, NATURE, V353, P420, DOI 10.1038/353420a0; BUESSELER KO, 1994, GLOBAL BIOGEOCHEM CY, V8, P179, DOI 10.1029/94GB00207; Buesseler KO, 2000, GEOPHYS RES LETT, V27, P1939, DOI 10.1029/1999GL002319; COALE KH, 1985, LIMNOL OCEANOGR, V30, P22, DOI 10.4319/lo.1985.30.1.0022; KIM G, GEOPHYS RES LETT, V26, P619; Murray JW, 1996, DEEP-SEA RES PT II, V43, P1095, DOI 10.1016/0967-0645(96)00036-7	6	1	1	0	1	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	JUL 15	2001	28	14					2855	2857		10.1029/2000GL012708	http://dx.doi.org/10.1029/2000GL012708			3	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	452GK					2022-12-18	WOS:000169849500047
J	Box, GP; Taha, G				Box, GP; Taha, G			Reply to Comment on: "New method for inferring total ozone and aerosol optical thickness from multispectral extinction measurements using eigenvalue analysis by G. Taha and G.P. Box" by Xia Xiangao and Wang Mingxifig	GEOPHYSICAL RESEARCH LETTERS			English	Editorial Material									Univ New S Wales, Sch Phys, Sydney, NSW 2052, Australia	University of New South Wales Sydney	Box, GP (corresponding author), Univ New S Wales, Sch Phys, Sydney, NSW 2052, Australia.			Taha, Ghassan/0000-0001-8362-6516				Augustine JA, 2000, B AM METEOROL SOC, V81, P2341, DOI 10.1175/1520-0477(2000)081<2341:SANSRB>2.3.CO;2; FLITTNER DE, 1993, J ATMOS SCI, V50, P1113, DOI 10.1175/1520-0469(1993)050<1113:TOAAOD>2.0.CO;2; KING MD, 1976, J ATMOS SCI, V33, P2242, DOI 10.1175/1520-0469(1976)033<2242:AMFITO>2.0.CO;2; LIVINGSTON JM, 1989, J GEOPHYS RES-ATMOS, V94, P8425, DOI 10.1029/JD094iD06p08425; Michalsky JJ, 1995, J GEOPHYS RES-ATMOS, V100, P25995, DOI 10.1029/95JD02706; Steele HM, 1997, J GEOPHYS RES-ATMOS, V102, P19665, DOI 10.1029/97JD01263; Twomey S., 1977, INTRO MATH INVERSION	7	1	1	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.	MAY 15	2001	28	10					1999	2000		10.1029/2001GL013210	http://dx.doi.org/10.1029/2001GL013210			2	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	431EB					2022-12-18	WOS:000168617900025
J	Bravo, S; Gonzalez-Esparza, JA				Bravo, S; Gonzalez-Esparza, JA			The north-south asymmetry of the solar and heliospheric magnetic field during activity minima (vol 27, pg 847, 2000)	GEOPHYSICAL RESEARCH LETTERS			English	Correction									Univ Nacl Autonoma Mexico, Inst Geofis, Mexico City 04510, DF, Mexico	Universidad Nacional Autonoma de Mexico	Bravo, S (corresponding author), Univ Nacl Autonoma Mexico, Inst Geofis, Ciudad Univ, Mexico City 04510, DF, Mexico.	americo@fis-esp.igeofcu.unam.mx	Gonzalez-Esparza, J. Americo/A-6720-2013; Gonzalez-Esparza, J. Americo/U-6787-2017; Gonzalez-Esparza, J. Americo/AAC-7376-2019	Gonzalez-Esparza, J. Americo/0000-0003-4774-1829; Gonzalez-Esparza, J. Americo/0000-0003-4774-1829				Bravo S, 2000, GEOPHYS RES LETT, V27, P847, DOI 10.1029/1999GL010709	1	1	1	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA	0094-8276	1944-8007		GEOPHYS RES LETT	Geophys. Res. Lett.	APR 15	2001	28	8					1667	1667		10.1029/2000GL012889	http://dx.doi.org/10.1029/2000GL012889			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	421LP					2022-12-18	WOS:000168066100066
